Date,Portfolio_Value
2013-01-15,43811.18383847615
2013-01-16,43805.225970272106
2013-01-17,44088.22470996445
2013-01-18,44186.52953533127
2013-01-22,44424.84426349324
2013-01-23,44496.33868194184
2013-01-24,44508.25441834993
2013-01-25,44758.48488292
2013-01-28,44704.86406908355
2013-01-29,44880.621181103015
2013-01-30,44704.86406908356
2013-01-31,44594.64350730865
2013-02-01,45053.39935902044
2013-02-04,44546.980561676246
2013-02-05,44996.79961108198
2013-02-06,45029.56788620424
2013-02-07,44969.98920416376
2013-02-08,45220.21966873382
2013-02-11,45211.28286642775
2013-02-12,45285.756218978364
2013-02-13,45324.482362304676
2013-02-14,45366.187439733025
2013-02-15,45312.56662589659
2013-02-19,45652.16511352739
2013-02-20,45083.188700040686
2013-02-21,44809.12676265442
2013-02-22,45247.030075652045
2013-02-25,44386.11812016693
2013-02-26,44689.96939857345
2013-02-27,45252.9879438561
2013-02-28,45163.61992079537
2013-03-01,45312.566625896594
2013-03-04,45553.860288160584
2013-03-05,45961.97426013796
2013-03-06,46024.53187628048
2013-03-07,46107.942031137165
2013-03-08,46304.551681870784
2013-03-11,46480.30879389023
2013-03-12,46376.04610031938
2013-03-13,46441.58265056391
2013-03-14,46688.834181031954
2013-03-15,46420.73011184975
2013-03-18,46164.541779075626
2013-03-19,46057.30015140274
2013-03-20,46379.0250344214
2013-03-21,45982.82679885213
2013-03-22,46352.21462750318
2013-03-25,46158.58391087157
2013-03-26,46527.971739522625
2013-03-27,46527.971739522625
2013-03-28,46670.960576419806
2013-04-01,46486.26666209429
2013-04-02,46715.64458795018
2013-04-03,46241.99406572827
2013-04-04,46429.66691415582
2013-04-05,46221.14152701409
2013-04-08,46533.92960772668
2013-04-09,46694.792049236
2013-04-10,47266.747396824714
2013-04-11,47421.651970130006
2013-04-12,47305.47354015105
2013-04-15,46209.22579060599
2013-04-16,46891.401699969625
2013-04-17,46206.24685650396
2013-04-18,45917.29024860756
2013-04-19,46316.46741827886
2013-04-22,46522.01387131856
2013-04-23,47001.62226174453
2013-04-24,47031.41160276477
2013-04-25,47222.06338529434
2013-04-26,47138.65323043766
2013-04-29,47454.42024525228
2013-04-30,47567.619741129216
2013-05-01,47150.56896684577
2013-05-02,47588.47227984339
2013-05-03,48071.05960437138
2013-05-06,48193.195902554384
2013-05-07,48437.4684989204
2013-05-08,48657.90962247023
2013-05-09,48520.878653777094
2013-05-10,48678.76216118439
2013-05-13,48717.488304510705
2013-05-14,49220.92816775288
2013-05-15,49486.05330283307
2013-05-16,49253.696442875145
2013-05-17,49730.32589919908
2013-05-20,49727.34696509706
